AppName,TCID,STATUS,EXEDATE,ENV|CODE|DATA|REQ,TestCaseID,WeekDay,Special,Day Weight,Function,Defect
OnePlan,317,Fail,11/12/2016,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error",10317,Saturday,,,,
OnePlan,318,Fail,11/13/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",10318,Sunday,,,,
OnePlan,319,Pass,11/14/2016,,10319,Monday,,,,
OnePlan,320,Pass,11/15/2016,,10320,Tuesday,,,,
OnePlan,321,Fail,11/16/2016,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name,10321,Wednesday,,,,
OnePlan,322,Pass,11/17/2016,,10322,Thursday,,,,
OnePlan,323,Fail,11/18/2016,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",10323,Friday,,,,
OnePlan,324,Fail,11/19/2016,DEV2.0|plt.show()|displaying graph without plotting it|plotting,10324,Saturday,,,,
OnePlan,325,Pass,11/20/2016,,10325,Sunday,,,,
OnePlan,326,Pass,11/21/2016,,10326,Monday,,,,
OnePlan,327,Fail,11/22/2016,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error",10327,Tuesday,,,,
OnePlan,328,Pass,11/23/2016,,10328,Wednesday,,,,
OnePlan,329,Fail,11/24/2016,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data,10329,Thursday,Thanksgiving Week,,,
OnePlan,330,Pass,11/25/2016,,10330,Friday,Thanksgiving Week,,,
OnePlan,331,Pass,11/26/2016,,10331,Saturday,Thanksgiving Week,,,
OnePlan,332,Pass,11/27/2016,,10332,Sunday,Thanksgiving Week,,,
OnePlan,333,Fail,11/28/2016,PROD2.0|np.arange(8)|numpy array out of range|looping,10333,Monday,Thanksgiving Week,,,
OnePlan,334,Pass,11/29/2016,,10334,Tuesday,,,,
OnePlan,335,Fail,11/30/2016,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing,10335,Wednesday,,,,
OnePlan,336,Fail,12/1/2016,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data,10336,Thursday,,,,
OnePlan,337,Pass,12/2/2016,,10337,Friday,,,,
OnePlan,338,Fail,12/3/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",10338,Saturday,,,,
OnePlan,339,Pass,12/4/2016,,10339,Sunday,,,,
OnePlan,340,Fail,12/5/2016,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data",10340,Monday,,,,
OnePlan,341,Fail,12/6/2016,DEV2.0|df.read_csv(...)|file not found|Importing file,10341,Tuesday,,,,
OnePlan,342,Fail,12/7/2016,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping",10342,Wednesday,,,,
OnePlan,343,Fail,12/8/2016,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,10343,Thursday,,,,
OnePlan,344,Fail,12/9/2016,PROD2.0|Not compatible with IOS 13|Update not found|Updating,10344,Friday,,,,
OnePlan,345,Pass,12/10/2016,,10345,Saturday,,,,
OnePlan,346,Fail,12/11/2016,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control,10346,Sunday,,,,
OnePlan,347,Fail,12/12/2016,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping",10347,Monday,,,,
OnePlan,348,Pass,12/13/2016,,10348,Tuesday,,,,
OnePlan,349,Fail,12/14/2016,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",10349,Wednesday,,,,
OnePlan,350,Fail,12/15/2016,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing,10350,Thursday,,,,
OnePlan,351,Pass,12/16/2016,,10351,Friday,,,,
OnePlan,352,Pass,12/17/2016,,10352,Saturday,,,,
OnePlan,353,Pass,12/18/2016,,10353,Sunday,,,,
OnePlan,354,Pass,12/19/2016,,10354,Monday,,,,
OnePlan,355,Pass,12/20/2016,,10355,Tuesday,,,,
OnePlan,356,Pass,12/21/2016,,10356,Wednesday,,,,
OnePlan,357,Pass,12/22/2016,,10357,Thursday,,,,
OnePlan,358,Fail,12/23/2016,UAT2.0|import matplotlib as plt|matplotlib: Package not found|importing,10358,Friday,,,,
OnePlan,359,Pass,12/24/2016,,10359,Saturday,Christmas,,,
OnePlan,360,Fail,12/25/2016,DEV2.0|df.read_csv(...)|file not found|Importing file,10360,Sunday,Christmas,,,
OnePlan,361,Pass,12/26/2016,,10361,Monday,,,,
OnePlan,362,Pass,12/27/2016,,10362,Tuesday,,,,
OnePlan,363,Pass,12/28/2016,,10363,Wednesday,,,,
OnePlan,364,Fail,12/29/2016,DEV2.0|df.read_csv(...)|file not found|Importing file,10364,Thursday,,,,
OnePlan,365,Fail,12/30/2016,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control,10365,Friday,,,,
OnePlan,366,Pass,12/31/2016,,10366,Saturday,,,,
VPlan,1,Fail,1/1/2016,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data,10367,Sunday,New Year,,,
VPlan,2,Pass,1/2/2016,,10368,Monday,,,,
VPlan,3,Fail,1/3/2016,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control,10369,Tuesday,,,,
VPlan,4,Pass,1/4/2016,,10370,Wednesday,,,,
VPlan,5,Pass,1/5/2016,,10371,Thursday,,,,
VPlan,6,Fail,1/6/2016,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control,10372,Friday,,,,
VPlan,7,Pass,1/7/2016,,10373,Saturday,,,,
VPlan,8,Pass,1/8/2016,,10374,Sunday,,,,
VPlan,9,Fail,1/9/2016,STG2.0|while var >! 0:  |invalid operator|validation,10375,Monday,,,,
VPlan,10,Pass,1/10/2016,,10376,Tuesday,,,,
VPlan,11,Pass,1/11/2016,,10377,Wednesday,,,,
VPlan,12,Fail,1/12/2016,"PROD2.0| plt.rc(""font"",""size""=14)| keyword can't be an expression| setting RC parameter",10378,Thursday,,,,
VPlan,13,Pass,1/13/2016,,10379,Friday,,,,
VPlan,14,Pass,1/14/2016,,10380,Saturday,,,,
VPlan,15,Pass,1/15/2016,,10381,Sunday,,,,
VPlan,16,Fail,1/16/2016,UAT2.0|import pandas as pd|package not found|importing,10382,Monday,,,,
VPlan,17,Fail,1/17/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",10383,Tuesday,,,,
VPlan,18,Fail,1/18/2016,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading",10384,Wednesday,,,,
VPlan,19,Fail,1/19/2016,UAT2.0|import pandas as pd|package not found|importing,10385,Thursday,,,,
VPlan,20,Pass,1/20/2016,,10386,Friday,,,,
VPlan,21,Pass,1/21/2016,,10387,Saturday,,,,
VPlan,22,Pass,1/22/2016,,10388,Sunday,,,,
VPlan,23,Fail,1/23/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",10389,Monday,,,,
VPlan,24,Fail,1/24/2016,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping",10390,Tuesday,,,,
VPlan,25,Pass,1/25/2016,,10391,Wednesday,,,,
VPlan,26,Pass,1/26/2016,,10392,Thursday,,,,
VPlan,27,Fail,1/27/2016,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing,10393,Friday,,,,
VPlan,28,Pass,1/28/2016,,10394,Saturday,,,,
VPlan,29,Pass,1/29/2016,,10395,Sunday,,,,
VPlan,30,Fail,1/30/2016,PROD2.0|import numpy as np|numpy: Package not found|importing,10396,Monday,,,,
VPlan,31,Pass,1/31/2016,,10397,Tuesday,,,,
VPlan,32,Fail,2/1/2016,STG2.0|for x in range(10)|List out of index [15]|looping,10398,Wednesday,,,,
VPlan,33,Pass,2/2/2016,,10399,Thursday,,,,
VPlan,34,Fail,2/3/2016,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",10400,Friday,,,,
VPlan,35,Pass,2/4/2016,,10401,Saturday,,,,
VPlan,36,Fail,2/5/2016,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data",10402,Sunday,,,,
VPlan,37,Fail,2/6/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",10403,Monday,,,,
VPlan,38,Pass,2/7/2016,,10404,Tuesday,,,,
VPlan,39,Pass,2/8/2016,,10405,Wednesday,,,,
VPlan,40,Pass,2/9/2016,,10406,Thursday,,,,
VPlan,41,Fail,2/10/2016,STG2.0|for i in Age|list index out of range|looping,10407,Friday,,,,
VPlan,42,Pass,2/11/2016,,10408,Saturday,,,,
VPlan,43,Fail,2/12/2016,STG2.0|for x in range(10)|List out of index [15]|looping,10409,Sunday,,,,
VPlan,44,Pass,2/13/2016,,10410,Monday,,,,
VPlan,45,Fail,2/14/2016,UAT2.0|import matplotlib as plt|matplotlib: Package not found|importing,10411,Tuesday,,,,
VPlan,46,Pass,2/15/2016,,10412,Wednesday,,,,
VPlan,47,Fail,2/16/2016,"DEV2.0|print(data.[""Name""])|No column named ""Name""|retrive data",10413,Thursday,,,,
VPlan,48,Fail,2/17/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",10414,Friday,,,,
VPlan,49,Fail,2/18/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",10415,Saturday,,,,
VPlan,50,Fail,2/19/2016,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data,10416,Sunday,,,,
VPlan,51,Fail,2/20/2016,PROD2.0|plt.show()|matplotlib is not imported|visualising,10417,Monday,,,,
VPlan,52,Pass,2/21/2016,,10418,Tuesday,,,,
VPlan,53,Fail,2/22/2016,STG2.0|while var >! 0:  |invalid operator|validation,10419,Wednesday,,,,
VPlan,54,Fail,2/23/2016,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error",10420,Thursday,,,,
VPlan,55,Fail,2/24/2016,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming,10421,Friday,,,,
VPlan,56,Pass,2/25/2016,,10422,Saturday,,,,
VPlan,57,Fail,2/26/2016,PROD2.0|np.arange(8)|numpy array out of range|looping,10423,Sunday,,,,
VPlan,58,Pass,2/27/2016,,10424,Monday,,,,
VPlan,59,Pass,2/28/2016,,10425,Tuesday,,,,
VPlan,60,Pass,2/29/2016,,10426,Wednesday,,,,
VPlan,61,Pass,3/1/2016,,10427,Thursday,,,,
VPlan,62,Pass,3/2/2016,,10428,Friday,,,,
VPlan,63,Fail,3/3/2016,UAT2.0|import pandasa as pd|pandasa: Package not found|importing,10429,Saturday,,,,
VPlan,64,Fail,3/4/2016,"PROD2.0| client.post_telemetry(navsat_msg, compass_msg)|TimeoutError|Accept TimeoutError Properly",10430,Sunday,,,,
VPlan,65,Pass,3/5/2016,,10431,Monday,,,,
VPlan,66,Fail,3/6/2016,PROD2.0|import numpy as np|numpy: Package not found|importing,10432,Tuesday,,,,
VPlan,67,Pass,3/7/2016,,10433,Wednesday,,,,
VPlan,68,Fail,3/8/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",10434,Thursday,,,,
VPlan,69,Fail,3/9/2016,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data,10435,Friday,,,,
VPlan,70,Pass,3/10/2016,,10436,Saturday,,,,
VPlan,71,Fail,3/11/2016,"STG2.0|for i,j in range()|range expected 1 arguments|parsing",10437,Sunday,,,,
VPlan,72,Pass,3/12/2016,,10438,Monday,,,,
VPlan,73,Pass,3/13/2016,,10439,Tuesday,,,,
VPlan,74,Pass,3/14/2016,,10440,Wednesday,,,,
VPlan,75,Fail,3/15/2016,"DEV2.0|for val in ""string"": |val : undefined variable|iteration",10441,Thursday,,,,
VPlan,76,Pass,3/16/2016,,10442,Friday,,,,
VPlan,77,Fail,3/17/2016,PROD2.0|import seaborn as sns|seaborn: Package not found|Coloring,10443,Saturday,,,,
VPlan,78,Fail,3/18/2016,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing",10444,Sunday,,,,
VPlan,79,Fail,3/19/2016,DEV2.0|plt.show()|plt:undefined name|displaying,10445,Monday,,,,
VPlan,80,Pass,3/20/2016,,10446,Tuesday,,,,
VPlan,81,Pass,3/21/2016,,10447,Wednesday,,,,
VPlan,82,Pass,3/22/2016,,10448,Thursday,,,,
VPlan,83,Pass,3/23/2016,,10449,Friday,,,,
VPlan,84,Pass,3/24/2016,,10450,Saturday,,,,
VPlan,85,Pass,3/25/2016,,10451,Sunday,,,,
VPlan,86,Fail,3/26/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",10452,Monday,,,,
VPlan,87,Fail,3/27/2016,PROD2.0|plt.show()|matplotlib is not imported|visualising,10453,Tuesday,,,,
VPlan,88,Fail,3/28/2016,DEV2.0|import seaborn as sns|seaborn: package not found|importing,10454,Wednesday,,,,
VPlan,89,Pass,3/29/2016,,10455,Thursday,,,,
VPlan,90,Pass,3/30/2016,,10456,Friday,,,,
VPlan,91,Fail,3/31/2016,UAT2.0|import pandas as pd|package not found|importing,10457,Saturday,,,,
VPlan,92,Fail,4/1/2016,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing",10458,Sunday,,,,
VPlan,93,Pass,4/2/2016,,10459,Monday,,,,
VPlan,94,Fail,4/3/2016,UAT2.0|import pandas as pd|package not found|importing,10460,Tuesday,,,,
VPlan,95,Fail,4/4/2016,"PROD2.0| client.post_telemetry(navsat_msg, compass_msg)|TimeoutError|Accept TimeoutError Properly",10461,Wednesday,,,,
VPlan,96,Pass,4/5/2016,,10462,Thursday,,,,
VPlan,97,Pass,4/6/2016,,10463,Friday,,,,
VPlan,98,Pass,4/7/2016,,10464,Saturday,,,,
VPlan,99,Fail,4/8/2016,"PROD2.0| plt.rc(""font"",""size""=14)| keyword can't be an expression| setting RC parameter",10465,Sunday,,,,
VPlan,100,Pass,4/9/2016,,10466,Monday,,,,
VPlan,101,Pass,4/10/2016,,10467,Tuesday,,,,
VPlan,102,Pass,4/11/2016,,10468,Wednesday,,,,
VPlan,103,Pass,4/12/2016,,10469,Thursday,,,,
VPlan,104,Pass,4/13/2016,,10470,Friday,,,,
VPlan,105,Pass,4/14/2016,,10471,Saturday,,,,
VPlan,106,Fail,4/15/2016,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming,10472,Sunday,,,,
VPlan,107,Pass,4/16/2016,,10473,Monday,,,,
VPlan,108,Pass,4/17/2016,,10474,Tuesday,,,,
VPlan,109,Pass,4/18/2016,,10475,Wednesday,,,,
VPlan,110,Pass,4/19/2016,,10476,Thursday,,,,
VPlan,111,Pass,4/20/2016,,10477,Friday,,,,
VPlan,112,Pass,4/21/2016,,10478,Saturday,,,,
VPlan,113,Pass,4/22/2016,,10479,Sunday,,,,
VPlan,114,Pass,4/23/2016,,10480,Monday,,,,
VPlan,115,Pass,4/24/2016,,10481,Tuesday,,,,
VPlan,116,Pass,4/25/2016,,10482,Wednesday,,,,
VPlan,117,Fail,4/26/2016,"PROD2.0| plt.rc(""font"",""size""=14)| keyword can't be an expression| setting RC parameter",10483,Thursday,,,,
VPlan,118,Pass,4/27/2016,,10484,Friday,,,,
VPlan,119,Pass,4/28/2016,,10485,Saturday,,,,
VPlan,120,Fail,4/29/2016,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data,10486,Sunday,,,,
VPlan,121,Pass,4/30/2016,,10487,Monday,,,,
VPlan,122,Pass,5/1/2016,,10488,Tuesday,,,,
VPlan,123,Fail,5/2/2016,PROD2.0|np.arange(8)|numpy array out of range|looping,10489,Wednesday,,,,
VPlan,124,Pass,5/3/2016,,10490,Thursday,,,,
VPlan,125,Fail,5/4/2016,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping",10491,Friday,,,,
VPlan,126,Pass,5/5/2016,,10492,Saturday,,,,
VPlan,127,Pass,5/6/2016,,10493,Sunday,,,,
VPlan,128,Fail,5/7/2016,STG2.0|while var >! 0:  |invalid operator|validation,10494,Monday,,,,
VPlan,129,Pass,5/8/2016,,10495,Tuesday,,,,
VPlan,130,Pass,5/9/2016,,10496,Wednesday,,,,
VPlan,131,Pass,5/10/2016,,10497,Thursday,,,,
VPlan,132,Fail,5/11/2016,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data",10498,Friday,,,,
VPlan,133,Fail,5/12/2016,DEV2.0|df.read_csv(...)|file not found|Importing file,10499,Saturday,,,,
VPlan,134,Pass,5/13/2016,,10500,Sunday,,,,
VPlan,135,Fail,5/14/2016,DEV2.0|plt.show()|plt:undefined name|displaying,10501,Monday,,,,
VPlan,136,Pass,5/15/2016,,10502,Tuesday,,,,
VPlan,137,Fail,5/16/2016,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming,10503,Wednesday,,,,
VPlan,138,Pass,5/17/2016,,10504,Thursday,,,,
VPlan,139,Pass,5/18/2016,,10505,Friday,,,,
VPlan,140,Fail,5/19/2016,PROD2.0|np.arange(8)|numpy array out of range|looping,10506,Saturday,,,,
VPlan,141,Fail,5/20/2016,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping",10507,Sunday,,,,
VPlan,142,Fail,5/21/2016,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name,10508,Monday,,,,
VPlan,143,Pass,5/22/2016,,10509,Tuesday,,,,
VPlan,144,Fail,5/23/2016,UAT2.0|import pandas as pd|package not found|importing,10510,Wednesday,,,,
VPlan,145,Pass,5/24/2016,,10511,Thursday,,,,
VPlan,146,Fail,5/25/2016,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading",10512,Friday,,,,
VPlan,147,Fail,5/26/2016,STG2.0|for i in Age|list index out of range|looping,10513,Saturday,,,,
VPlan,148,Pass,5/27/2016,,10514,Sunday,,,,
VPlan,149,Pass,5/28/2016,,10515,Monday,,,,
VPlan,150,Pass,5/29/2016,,10516,Tuesday,,,,
VPlan,151,Pass,5/30/2016,,10517,Wednesday,,,,
VPlan,152,Pass,5/31/2016,,10518,Thursday,,,,
VPlan,153,Fail,6/1/2016,UAT2.0|import pandasa as pd|pandasa: Package not found|importing,10519,Friday,,,,
VPlan,154,Pass,6/2/2016,,10520,Saturday,,,,
VPlan,155,Fail,6/3/2016,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error",10521,Sunday,,,,
VPlan,156,Fail,6/4/2016,PROD2.0|import seaborn as sns|seaborn: Package not found|Coloring,10522,Monday,,,,
VPlan,157,Pass,6/5/2016,,10523,Tuesday,,,,
VPlan,158,Fail,6/6/2016,UAT2.0|import matplotlib as plt|matplotlib: Package not found|importing,10524,Wednesday,,,,
VPlan,159,Fail,6/7/2016,PROD2.0|import numpy as np|numpy: Package not found|importing,10525,Thursday,,,,
VPlan,160,Pass,6/8/2016,,10526,Friday,,,,
VPlan,161,Pass,6/9/2016,,10527,Saturday,,,,
VPlan,162,Pass,6/10/2016,,10528,Sunday,,,,
VPlan,163,Fail,6/11/2016,PROD2.0|Not compatible with IOS 13|Update not found|Updating,10529,Monday,,,,
VPlan,164,Pass,6/12/2016,,10530,Tuesday,,,,
VPlan,165,Fail,6/13/2016,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name,10531,Wednesday,,,,
VPlan,166,Pass,6/14/2016,,10532,Thursday,,,,
VPlan,167,Pass,6/15/2016,,10533,Friday,,,,
VPlan,168,Fail,6/16/2016,DEV2.0|data = pd.read_csv('usecase.csv')|file doesnot exist|retrive data,10534,Saturday,,,,
VPlan,169,Fail,6/17/2016,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data",10535,Sunday,,,,
VPlan,170,Pass,6/18/2016,,10536,Monday,,,,
VPlan,171,Fail,6/19/2016,PROD2.0|Not compatible with IOS 13|Update not found|Updating,10537,Tuesday,,,,
VPlan,172,Pass,6/20/2016,,10538,Wednesday,,,,
VPlan,173,Pass,6/21/2016,,10539,Thursday,,,,
VPlan,174,Pass,6/22/2016,,10540,Friday,,,,
VPlan,175,Fail,6/23/2016,"STG2.0|for i,j in range()|range expected 1 arguments|parsing",10541,Saturday,,,,
VPlan,176,Pass,6/24/2016,,10542,Sunday,,,,
VPlan,177,Fail,6/25/2016,DEV2.0|import seaborn as sns|seaborn: package not found|importing,10543,Monday,,,,
VPlan,178,Fail,6/26/2016,PROD2.0|import seaborn as sns|seaborn: Package not found|Coloring,10544,Tuesday,,,,
VPlan,179,Fail,6/27/2016,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing,10545,Wednesday,,,,
VPlan,180,Fail,6/28/2016,PROD2.0|import seaborn as sns|seaborn: Package not found|Coloring,10546,Thursday,,,,
VPlan,181,Fail,6/29/2016,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading",10547,Friday,,,,
VPlan,182,Pass,6/30/2016,,10548,Saturday,,,,
VPlan,183,Pass,7/1/2016,,10549,Sunday,,,,
VPlan,184,Pass,7/2/2016,,10550,Monday,,,,
VPlan,185,Pass,7/3/2016,,10551,Tuesday,,,,
VPlan,186,Fail,7/4/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",10552,Wednesday,Independence Day,,,
VPlan,187,Fail,7/5/2016,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,10553,Thursday,,,,
VPlan,188,Fail,7/6/2016,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",10554,Friday,,,,
VPlan,189,Pass,7/7/2016,,10555,Saturday,,,,
VPlan,190,Pass,7/8/2016,,10556,Sunday,,,,
VPlan,191,Fail,7/9/2016,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name,10557,Monday,,,,
VPlan,192,Fail,7/10/2016,DEV2.0|import seaborn as sns|seaborn: package not found|importing,10558,Tuesday,,,,
VPlan,193,Pass,7/11/2016,,10559,Wednesday,,,,
VPlan,194,Fail,7/12/2016,PROD2.0|Not compatible with IOS 13|Update not found|Updating,10560,Thursday,,,,
VPlan,195,Pass,7/13/2016,,10561,Friday,,,,
VPlan,196,Fail,7/14/2016,PROD2.0|import numpy as np|numpy: Package not found|importing,10562,Saturday,,,,
VPlan,197,Pass,7/15/2016,,10563,Sunday,,,,
VPlan,198,Fail,7/16/2016,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading",10564,Monday,,,,
VPlan,199,Pass,7/17/2016,,10565,Tuesday,,,,
VPlan,200,Fail,7/18/2016,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing,10566,Wednesday,,,,
VPlan,201,Fail,7/19/2016,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data,10567,Thursday,,,,
VPlan,202,Pass,7/20/2016,,10568,Friday,,,,
VPlan,203,Fail,7/21/2016,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name,10569,Saturday,,,,
VPlan,204,Pass,7/22/2016,,10570,Sunday,,,,
VPlan,205,Pass,7/23/2016,,10571,Monday,,,,
VPlan,206,Fail,7/24/2016,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data",10572,Tuesday,,,,
VPlan,207,Fail,7/25/2016,UAT2.0|import matplotlib as plt|matplotlib: Package not found|importing,10573,Wednesday,,,,
VPlan,208,Fail,7/26/2016,DEV2.0|data = pd.read_csv('usecase.csv')|file doesnot exist|retrive data,10574,Thursday,,,,
VPlan,209,Pass,7/27/2016,,10575,Friday,,,,
VPlan,210,Pass,7/28/2016,,10576,Saturday,,,,
VPlan,211,Pass,7/29/2016,,10577,Sunday,,,,
VPlan,212,Pass,7/30/2016,,10578,Monday,,,,
VPlan,213,Fail,7/31/2016,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data",10579,Tuesday,,,,
VPlan,214,Pass,8/1/2016,,10580,Wednesday,,,,
VPlan,215,Pass,8/2/2016,,10581,Thursday,,,,
VPlan,216,Pass,8/3/2016,,10582,Friday,,,,
VPlan,217,Fail,8/4/2016,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping",10583,Saturday,,,,
VPlan,218,Fail,8/5/2016,DEV2.0|plt.show()|displaying graph without plotting it|plotting,10584,Sunday,,,,
VPlan,219,Pass,8/6/2016,,10585,Monday,,,,
VPlan,220,Pass,8/7/2016,,10586,Tuesday,,,,
VPlan,221,Pass,8/8/2016,,10587,Wednesday,,,,
VPlan,222,Pass,8/9/2016,,10588,Thursday,,,,
VPlan,223,Fail,8/10/2016,UAT2.0|import pandasa as pd|pandas: Package not found|importing,10589,Friday,,,,
VPlan,224,Pass,8/11/2016,,10590,Saturday,,,,
VPlan,225,Fail,8/12/2016,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming,10591,Sunday,,,,
VPlan,226,Fail,8/13/2016,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,10592,Monday,,,,
VPlan,227,Fail,8/14/2016,DEV2.0|df.read_csv(...)|file not found|Importing file,10593,Tuesday,,,,
VPlan,228,Fail,8/15/2016,PROD2.0|plt.show()|matplotlib is not imported|visualising,10594,Wednesday,,,,
VPlan,229,Pass,8/16/2016,,10595,Thursday,,,,
VPlan,230,Pass,8/17/2016,,10596,Friday,,,,
VPlan,231,Pass,8/18/2016,,10597,Saturday,,,,
VPlan,232,Fail,8/19/2016,"DEV2.0|plt.plot(x,y)|x,y : undefined variables|plotting",10598,Sunday,,,,
VPlan,233,Pass,8/20/2016,,10599,Monday,,,,
VPlan,234,Pass,8/21/2016,,10600,Tuesday,,,,
VPlan,235,Fail,8/22/2016,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control,10601,Wednesday,,,,
VPlan,236,Pass,8/23/2016,,10602,Thursday,,,,
VPlan,237,Pass,8/24/2016,,10603,Friday,,,,
VPlan,238,Pass,8/25/2016,,10604,Saturday,,,,
VPlan,239,Pass,8/26/2016,,10605,Sunday,,,,
VPlan,240,Fail,8/27/2016,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",10606,Monday,,,,
VPlan,241,Pass,8/28/2016,,10607,Tuesday,,,,
VPlan,242,Pass,8/29/2016,,10608,Wednesday,,,,
